"number","rating"
25911,NA
25912,NA
25913,NA
25914,NA
25915,NA
25916,NA
25917,NA
25918,NA
25919,NA
25920,NA
25921,NA
25922,NA
25923,NA
25924,NA
25925,NA
25926,NA
25927,NA
25928,NA
25929,NA
25930,NA
25931,NA
25932,NA
25933,NA
25934,NA
25935,NA
25936,NA
25937,NA
25938,NA
25939,NA
25940,NA
25941,NA
25942,NA
25943,NA
25944,NA
25945,NA
25946,NA
25947,NA
25948,NA
25949,NA
25950,NA
25951,NA
25952,NA
25953,NA
25954,NA
25955,NA
25956,NA
25957,NA
25958,NA
25959,NA
25960,NA
25961,NA
25962,NA
25963,NA
25964,NA
25965,NA
25966,NA
25967,NA
25968,NA
25969,NA
25970,NA
25971,NA
25972,NA
25973,NA
25974,NA
25975,NA
25976,NA
25977,NA
25978,"AA+"
25979,"AA+"
25980,NA
25981,NA
25982,NA
25983,NA
25984,NA
25985,NA
25986,NA
25987,NA
25988,NA
25989,NA
25990,NA
25991,NA
25992,NA
25993,NA
25994,NA
25995,NA
25996,NA
25997,NA
25998,NA
25999,NA
26000,NA
26001,NA
26002,NA
26003,NA
26004,NA
26005,NA
26006,NA
26007,NA
26008,NA
26009,NA
26010,NA
26011,NA
26012,NA
26013,NA
26014,NA
26015,NA
26016,NA
26017,NA
26018,NA
26019,NA
26020,NA
26021,NA
26022,NA
26023,NA
26024,NA
26025,NA
26026,NA
26027,NA
26028,NA
26029,NA
26030,NA
26031,NA
26032,NA
26033,NA
26034,NA
26035,NA
26036,NA
26037,NA
26038,NA
26039,NA
26040,NA
26041,NA
26042,NA
26043,NA
26044,NA
26045,NA
26046,NA
26047,NA
26048,NA
26049,NA
26050,NA
26051,NA
26052,NA
26053,NA
26054,NA
26055,NA
26056,NA
26057,NA
26058,NA
26059,NA
26060,NA
26061,NA
26062,NA
26063,NA
26064,NA
26065,NA
26066,NA
26067,NA
26068,NA
26069,NA
26070,NA
26071,NA
26072,NA
26073,NA
26074,NA
26075,NA
26076,NA
26077,NA
26078,NA
26079,NA
26080,NA
26081,NA
26082,NA
26083,NA
26084,NA
26085,NA
26086,NA
26087,NA
26088,NA
26089,NA
26090,NA
26091,NA
26092,NA
26093,NA
26094,NA
26095,NA
26096,NA
26097,NA
26098,NA
26099,NA
26100,NA
26101,NA
26102,NA
26103,NA
26104,NA
26105,NA
26106,NA
26107,NA
26108,NA
26109,NA
26110,NA
26111,NA
26112,NA
26113,NA
26114,NA
26115,NA
26116,NA
26117,NA
26118,NA
26119,NA
26120,NA
26121,NA
26122,NA
26123,NA
26124,NA
26125,NA
26126,NA
26127,NA
26128,NA
26129,NA
26130,NA
26131,NA
26132,NA
26133,NA
26134,NA
26135,NA
26136,NA
26137,NA
26138,NA
26139,NA
26140,NA
26141,NA
26142,NA
26143,NA
26144,NA
26145,NA
26146,NA
26147,NA
26148,NA
26149,NA
26150,NA
26151,NA
26152,NA
26153,NA
26154,NA
26155,NA
26156,NA
26157,NA
26158,NA
26159,NA
26160,NA
26161,NA
26162,NA
26163,NA
26164,NA
26165,NA
26166,NA
26167,NA
26168,NA
26169,NA
26170,NA
26171,NA
26172,NA
26173,NA
26174,NA
26175,NA
26176,NA
26177,NA
26178,NA
26179,NA
26180,NA
26181,NA
26182,NA
26183,NA
26184,NA
26185,NA
26186,NA
26187,NA
26188,NA
26189,NA
26190,NA
26191,NA
26192,NA
26193,NA
26194,NA
26195,NA
26196,NA
26197,NA
26198,NA
26199,NA
26200,NA
26201,NA
26202,NA
26203,NA
26204,NA
26205,NA
26206,NA
26207,NA
26208,NA
26209,NA
26210,NA
26211,NA
26212,NA
26213,NA
26214,NA
26215,NA
26216,NA
26217,NA
26218,NA
26219,NA
26220,NA
26221,NA
26222,NA
26223,NA
26224,NA
26225,NA
26226,NA
26227,"A+"
26228,"A+"
26229,"A+"
26230,"A+"
26231,"A+"
26232,"A+"
26233,"A+"
26234,"A+"
26235,"A+"
26236,"A+"
26237,"A+"
26238,"A+"
26239,"A+"
26240,"A+"
26241,"A+"
26242,"A+"
26243,NA
26244,NA
26245,NA
26246,NA
26247,NA
26248,NA
26249,"AA+"
26250,"AA+"
26251,"AA+"
26252,"AA+"
26253,"AA+"
26254,"AA+"
26255,"AA+"
26256,NA
26257,NA
26258,"AA+"
26259,"AA+"
26260,"AA+"
26261,"AA+"
26262,"AA+"
26263,"AA+"
26264,"AA+"
26265,"AA+"
26266,"AA+"
26267,NA
26268,NA
26269,NA
26270,"AA+"
26271,"AA+"
26272,"AA+"
26273,"AA+"
26274,"AA+"
26275,"AA+"
26276,"AA+"
26277,"AA+"
26278,"AA+"
26279,"AA+"
26280,NA
26281,"AA+"
26282,"AA+"
26283,"AA+"
26284,"AA+"
26285,"AA+"
26286,"AA+"
26287,"AA+"
26288,NA
26289,NA
26290,NA
26291,"AA+"
26292,"AA+"
26293,"AA+"
26294,"AA+"
26295,NA
26296,NA
26297,NA
26298,NA
26299,NA
26300,NA
26301,NA
26302,NA
26303,NA
26304,NA
26305,NA
26306,NA
26307,NA
26308,NA
26309,NA
26310,NA
26311,"A+"
26312,"A+"
26313,"A+"
26314,"A+"
26315,"A+"
26316,"A+"
26317,"A+"
26318,"A+"
26319,"A+"
26320,"A+"
26321,NA
26322,NA
26323,NA
26324,NA
26325,NA
26326,NA
26327,NA
26328,NA
26329,NA
26330,NA
26331,NA
26332,NA
26333,NA
26334,"A+"
26335,"A+"
26336,"A+"
26337,"A+"
26338,"A+"
26339,"A+"
26340,"A+"
26341,"A+"
26342,"A+"
26343,"A+"
26344,"A+"
26345,"A+"
26346,"A+"
26347,"A+"
26348,"A+"
26349,NA
26350,NA
26351,NA
26352,"BBB"
26353,"BBB"
26354,"BBB"
26355,"BBB"
26356,"BBB"
26357,"BBB"
26358,"A"
26359,"A"
26360,"AA"
26361,NA
26362,NA
26363,NA
26364,NA
26365,NA
26366,NA
26367,NA
26368,NA
26369,NA
26370,NA
26371,NA
26372,NA
26373,NA
26374,NA
26375,"AA-"
26376,"AA-"
26377,"AA-"
26378,"AA-"
26379,"AA-"
26380,"AA-"
26381,"AA-"
26382,"AA-"
26383,"AA-"
26384,"AA-"
26385,"AA-"
26386,"AA-"
26387,"AA-"
26388,"AA-"
26389,"AA-"
26390,"AA-"
26391,"AA-"
26392,"AA-"
26393,NA
26394,NA
26395,"AA"
26396,"AA"
26397,"AA"
26398,"AA"
26399,"AA"
26400,"AA"
26401,"AA"
26402,"AA"
26403,"AA"
26404,"AA"
26405,"AA"
26406,"AA"
26407,"AA"
26408,NA
26409,NA
26410,NA
26411,NA
26412,NA
26413,NA
26414,NA
26415,NA
26416,NA
26417,NA
26418,"AA-"
26419,"AA-"
26420,NA
26421,NA
26422,"CCC-"
26423,"CCC-"
26424,NA
26425,NA
26426,NA
26427,NA
26428,NA
26429,NA
26430,NA
26431,"AA-"
26432,"AA-"
26433,"AA-"
26434,"AA-"
26435,"AA-"
26436,"AA-"
26437,"BBB"
26438,NA
26439,NA
26440,NA
26441,NA
26442,NA
26443,NA
26444,NA
26445,NA
26446,NA
26447,NA
26448,"A"
26449,"A"
26450,"A"
26451,"A"
26452,"A"
26453,"A"
26454,"A"
26455,"A"
26456,"A"
26457,"A"
26458,"A"
26459,"A"
26460,NA
26461,NA
26462,NA
26463,NA
26464,NA
26465,NA
26466,NA
26467,NA
26468,NA
26469,"BBB+"
26470,"BBB+"
26471,NA
26472,NA
26473,NA
26474,NA
26475,NA
26476,NA
26477,NA
26478,NA
26479,NA
26480,NA
26481,NA
26482,"A"
26483,"A"
26484,"A"
26485,NA
26486,NA
26487,"A"
26488,"A"
26489,"A"
26490,"A"
26491,"A"
26492,"A"
26493,"A"
26494,"A"
26495,"A"
26496,NA
26497,NA
26498,"AA"
26499,"AA"
26500,"AA"
26501,"AA"
26502,"AA"
26503,"AA"
26504,"BBB"
26505,NA
26506,NA
26507,NA
26508,NA
26509,NA
26510,NA
26511,NA
26512,NA
26513,NA
26514,NA
26515,NA
26516,NA
26517,NA
26518,NA
26519,NA
26520,NA
26521,NA
26522,NA
26523,NA
26524,NA
26525,NA
26526,"AA"
26527,NA
26528,NA
26529,NA
26530,NA
26531,NA
26532,NA
26533,NA
26534,NA
26535,NA
26536,"A+"
26537,"A+"
26538,"A+"
26539,"A+"
26540,"A+"
26541,"A+"
26542,"A+"
26543,"A+"
26544,"A+"
26545,"A+"
26546,NA
26547,NA
26548,"AA-"
26549,"AA-"
26550,"AA-"
26551,"AA-"
26552,"AA-"
26553,"AA-"
26554,NA
26555,NA
26556,NA
26557,NA
26558,NA
26559,NA
26560,NA
26561,NA
26562,NA
26563,"BBB+"
26564,"AA-"
26565,"AA-"
26566,"AA-"
26567,"AA-"
26568,"AA-"
26569,"AA-"
26570,"AA-"
26571,"AA-"
26572,"AA-"
26573,"AA-"
26574,"A+"
26575,"A+"
26576,"A+"
26577,"AA+"
26578,"AA+"
26579,"AA+"
26580,NA
26581,NA
26582,"AA"
26583,"AA"
26584,"AA"
26585,"AA"
26586,"AA"
26587,"AA"
26588,"AA"
26589,"AA"
26590,"AA"
26591,NA
26592,NA
26593,NA
26594,NA
26595,NA
26596,NA
26597,NA
26598,NA
26599,NA
26600,NA
26601,NA
26602,NA
26603,NA
26604,NA
26605,NA
26606,NA
26607,NA
26608,NA
26609,NA
26610,NA
26611,NA
26612,NA
26613,NA
26614,NA
26615,NA
26616,NA
26617,NA
26618,NA
26619,NA
26620,NA
26621,NA
26622,NA
26623,NA
26624,NA
26625,NA
26626,NA
26627,NA
26628,NA
26629,NA
26630,NA
26631,NA
26632,NA
26633,NA
26634,NA
26635,NA
26636,NA
26637,NA
26638,NA
26639,NA
26640,NA
26641,NA
26642,NA
26643,NA
26644,NA
26645,NA
26646,NA
26647,NA
26648,NA
26649,NA
26650,NA
26651,NA
26652,NA
26653,NA
26654,NA
26655,NA
26656,NA
26657,NA
26658,NA
26659,NA
26660,NA
26661,NA
26662,"AAA"
26663,NA
26664,NA
26665,"AA"
26666,NA
26667,NA
26668,NA
26669,NA
26670,NA
26671,NA
26672,NA
26673,NA
26674,NA
26675,NA
26676,"AAA"
26677,"AAA"
26678,"AAA"
26679,"AAA"
26680,NA
26681,NA
26682,NA
26683,NA
26684,NA
26685,NA
26686,NA
26687,NA
26688,NA
26689,NA
26690,NA
26691,NA
26692,NA
26693,NA
26694,NA
26695,NA
26696,NA
26697,NA
26698,NA
26699,NA
26700,NA
26701,NA
26702,NA
26703,NA
26704,NA
26705,NA
26706,NA
26707,NA
26708,NA
26709,NA
26710,NA
26711,NA
26712,NA
26713,NA
26714,NA
26715,NA
26716,NA
26717,NA
26718,NA
26719,NA
26720,NA
26721,NA
26722,NA
26723,NA
26724,NA
26725,NA
26726,NA
26727,NA
26728,NA
26729,NA
26730,NA
26731,NA
26732,NA
26733,NA
26734,NA
26735,NA
26736,NA
26737,NA
26738,NA
26739,NA
26740,NA
26741,NA
26742,NA
26743,NA
26744,NA
26745,NA
26746,NA
26747,NA
26748,NA
26749,NA
26750,NA
26751,NA
26752,NA
26753,NA
26754,NA
26755,NA
26756,NA
26757,NA
26758,NA
26759,NA
26760,NA
26761,NA
26762,NA
26763,NA
26764,NA
26765,NA
26766,NA
26767,NA
26768,NA
26769,NA
26770,NA
26771,"AA-"
26772,NA
26773,NA
26774,NA
26775,NA
26776,NA
26777,NA
26778,NA
26779,NA
26780,NA
26781,NA
26782,NA
26783,NA
26784,NA
26785,NA
26786,NA
26787,NA
26788,NA
26789,NA
26790,NA
26791,NA
26792,NA
26793,NA
26794,NA
26795,NA
26796,NA
26797,NA
26798,NA
26799,NA
26800,NA
26801,NA
26802,NA
26803,NA
26804,NA
26805,NA
26806,NA
26807,NA
26808,NA
26809,NA
26810,NA
26811,NA
26812,NA
26813,NA
26814,NA
26815,NA
26816,NA
26817,NA
26818,NA
26819,NA
26820,NA
26821,NA
26822,NA
26823,NA
26824,NA
26825,NA
26826,NA
26827,NA
26828,NA
26829,NA
26830,NA
26831,NA
26832,NA
26833,NA
26834,NA
26835,NA
26836,NA
26837,NA
26838,NA
26839,NA
26840,NA
26841,NA
26842,NA
26843,NA
26844,NA
26845,NA
26846,NA
26847,NA
26848,NA
26849,NA
26850,NA
26851,NA
26852,NA
26853,NA
26854,NA
26855,NA
26856,NA
26857,NA
26858,NA
26859,NA
26860,NA
26861,NA
26862,NA
26863,NA
26864,NA
26865,NA
26866,NA
26867,NA
26868,NA
26869,NA
26870,NA
26871,NA
26872,NA
26873,NA
26874,NA
26875,NA
26876,NA
26877,NA
26878,NA
26879,NA
26880,NA
26881,NA
26882,NA
26883,NA
26884,NA
26885,NA
26886,NA
26887,NA
26888,NA
26889,NA
26890,NA
26891,NA
26892,NA
26893,NA
26894,NA
26895,NA
26896,NA
26897,NA
26898,NA
26899,NA
26900,NA
26901,NA
26902,NA
26903,NA
26904,NA
26905,NA
26906,NA
26907,NA
26908,NA
26909,NA
26910,NA
26911,NA
26912,NA
26913,NA
26914,NA
26915,NA
26916,NA
26917,NA
26918,NA
26919,NA
26920,NA
26921,NA
26922,NA
26923,NA
26924,NA
26925,NA
26926,NA
26927,NA
26928,NA
26929,NA
26930,NA
26931,NA
26932,NA
26933,NA
26934,NA
26935,NA
26936,NA
26937,NA
26938,NA
26939,NA
26940,NA
26941,NA
26942,NA
26943,NA
26944,NA
26945,NA
26946,NA
26947,NA
26948,NA
26949,NA
26950,NA
26951,NA
26952,NA
26953,NA
26954,NA
26955,NA
26956,NA
26957,NA
26958,NA
26959,NA
26960,NA
26961,NA
26962,NA
26963,NA
26964,NA
26965,NA
26966,NA
26967,NA
26968,NA
26969,NA
26970,NA
26971,NA
26972,NA
26973,NA
26974,NA
26975,NA
26976,NA
26977,NA
26978,NA
26979,NA
26980,NA
26981,NA
26982,NA
26983,NA
26984,NA
26985,NA
26986,NA
26987,NA
26988,NA
26989,NA
26990,NA
26991,"AAA"
26992,"AAA"
26993,"AAA"
26994,"AAA"
26995,"AAA"
26996,"AAA"
26997,"AAA"
26998,"AAA"
26999,"AAA"
27000,"AAA"
27001,"AAA"
27002,"AAA"
27003,NA
27004,"AAA"
27005,"AAA"
27006,"AAA"
27007,"AAA"
27008,"AAA"
27009,"AAA"
27010,NA
27011,NA
27012,NA
27013,"AAA"
27014,"AAA"
27015,"AAA"
27016,"AAA"
27017,"AAA"
27018,"AAA"
27019,"AAA"
27020,"AAA"
27021,"AAA"
27022,"AAA"
27023,NA
27024,NA
27025,NA
27026,"AAA"
27027,"AAA"
27028,"AAA"
27029,"AAA"
27030,"AAA"
27031,"AAA"
27032,"AAA"
27033,"AAA"
27034,"AAA"
27035,"AAA"
27036,"AAA"
27037,"AAA"
27038,NA
27039,NA
27040,NA
27041,"AAA"
27042,"AAA"
27043,"AAA"
27044,"AAA"
27045,"AAA"
27046,"AAA"
27047,"AAA"
27048,"AAA"
27049,"AAA"
27050,"AAA"
27051,"AAA"
27052,"AAA"
27053,"AAA"
27054,"AAA"
27055,"AAA"
27056,"AAA"
27057,NA
27058,NA
27059,"AAA"
27060,"AAA"
27061,"AAA"
27062,"AAA"
27063,"AAA"
27064,"AAA"
27065,"AAA"
27066,"AAA"
27067,"AAA"
27068,"AAA"
27069,"AAA"
27070,"AAA"
27071,"AAA"
27072,"AAA"
27073,"AAA"
27074,NA
27075,NA
27076,NA
27077,"AAA"
27078,"AAA"
27079,"AAA"
27080,"AAA"
27081,"AAA"
27082,"AAA"
27083,"AAA"
27084,"AAA"
27085,"AAA"
27086,"AAA"
27087,"AAA"
27088,"AAA"
27089,"AAA"
27090,"AAA"
27091,"AAA"
27092,"AAA"
27093,"AAA"
27094,NA
27095,"AAA"
27096,"AAA"
27097,"AAA"
27098,"AAA"
27099,"AAA"
27100,"AAA"
27101,"AAA"
27102,"AAA"
27103,"AAA"
27104,"AAA"
27105,"AAA"
27106,"AAA"
27107,"AAA"
27108,"AAA"
27109,"AAA"
27110,"AAA"
27111,"AAA"
27112,"AAA"
27113,"AAA"
27114,"AAA"
27115,"AAA"
27116,"AAA"
27117,"AAA"
27118,"AAA"
27119,"AAA"
27120,"AAA"
27121,"AAA"
27122,NA
27123,NA
27124,"AAA"
27125,"AAA"
27126,"AAA"
27127,"AAA"
27128,"AAA"
27129,"AAA"
27130,"AAA"
27131,"AAA"
27132,"AAA"
27133,"AAA"
27134,"AAA"
27135,"AAA"
27136,"AAA"
27137,"AAA"
27138,"AAA"
27139,"AAA"
27140,"AAA"
27141,"AAA"
27142,"AAA"
27143,"AAA"
27144,NA
27145,NA
27146,"AAA"
27147,"AAA"
27148,"AAA"
27149,"AAA"
27150,"AAA"
27151,"AAA"
27152,"AAA"
27153,"AAA"
27154,"AAA"
27155,"AAA"
27156,"AAA"
27157,"AAA"
27158,"AAA"
27159,"AAA"
27160,"AAA"
27161,"AAA"
27162,"AAA"
27163,"AAA"
27164,"AAA"
27165,"AAA"
27166,"AAA"
27167,NA
27168,"AAA"
27169,"AAA"
27170,"AAA"
27171,"AAA"
27172,"AAA"
27173,"AAA"
27174,"AAA"
27175,"AAA"
27176,"AAA"
27177,"AAA"
27178,"AAA"
27179,"AAA"
27180,"AAA"
27181,"AAA"
27182,"AAA"
27183,"AAA"
27184,"AAA"
27185,"AAA"
27186,"AAA"
27187,"AAA"
27188,"AAA"
27189,"AAA"
27190,"AAA"
27191,"AAA"
27192,"AAA"
27193,"AAA"
27194,"AAA"
27195,"AAA"
27196,"AAA"
27197,"AAA"
27198,"AAA"
27199,"AAA"
27200,"AAA"
27201,"AAA"
27202,"AAA"
27203,NA
27204,NA
27205,NA
27206,NA
27207,NA
27208,NA
27209,"AAA"
27210,"AAA"
27211,"AAA"
27212,"AAA"
27213,"AAA"
27214,"AAA"
27215,"AAA"
27216,"AAA"
27217,"AAA"
27218,"AAA"
27219,"AAA"
27220,"AAA"
27221,"AAA"
27222,"AAA"
27223,"AAA"
27224,"AAA"
27225,NA
27226,"AAA"
27227,"AAA"
27228,"AAA"
27229,"AAA"
27230,"AAA"
27231,"AAA"
27232,NA
27233,NA
27234,NA
27235,"AAA"
27236,"AAA"
27237,"AAA"
27238,"AAA"
27239,"AAA"
27240,"AAA"
27241,"AAA"
27242,"AAA"
27243,"AAA"
27244,"AAA"
27245,"AAA"
27246,"AAA"
27247,"AAA"
27248,"AAA"
27249,"AAA"
27250,NA
27251,"AAA"
27252,"AAA"
27253,"AAA"
27254,"AAA"
27255,"AAA"
27256,"AAA"
27257,"AAA"
27258,NA
27259,NA
27260,NA
27261,"AAA"
27262,"AAA"
27263,"AAA"
27264,"AAA"
27265,"AAA"
27266,"AAA"
27267,"AAA"
27268,"AAA"
27269,"AAA"
27270,"AAA"
27271,"AAA"
27272,"AAA"
27273,"AAA"
27274,"AAA"
27275,"AAA"
27276,"AAA"
27277,"AAA"
27278,"AAA"
27279,"AAA"
27280,"AAA"
27281,"AAA"
27282,"AAA"
27283,"AAA"
27284,NA
27285,"AAA"
27286,NA
27287,NA
27288,NA
27289,NA
27290,NA
27291,NA
27292,NA
27293,NA
27294,NA
27295,NA
27296,NA
27297,NA
27298,NA
27299,NA
27300,NA
27301,NA
27302,NA
27303,NA
27304,NA
27305,NA
27306,NA
27307,NA
27308,NA
27309,NA
27310,NA
27311,NA
27312,NA
27313,NA
27314,NA
27315,NA
27316,NA
27317,NA
27318,NA
27319,NA
27320,NA
27321,"AAA"
27322,"AAA"
27323,"AAA"
27324,NA
27325,NA
27326,NA
27327,NA
27328,NA
27329,NA
27330,NA
27331,NA
27332,"AAA"
27333,"AAA"
27334,NA
27335,"AAA"
27336,NA
27337,NA
27338,"AAA"
27339,NA
27340,NA
27341,"AAA"
27342,"AAA"
27343,NA
27344,"AAA"
27345,NA
27346,NA
27347,NA
27348,NA
27349,NA
27350,NA
27351,NA
27352,NA
27353,NA
27354,NA
27355,NA
27356,NA
27357,NA
27358,NA
27359,NA
27360,NA
27361,NA
27362,NA
27363,NA
27364,NA
27365,NA
27366,NA
27367,NA
27368,NA
27369,NA
27370,NA
27371,NA
27372,NA
27373,NA
27374,"AAA"
27375,NA
27376,NA
27377,NA
27378,NA
27379,NA
27380,NA
27381,"AAA"
27382,"AAA"
27383,"AAA"
27384,"AAA"
27385,"AAA"
27386,"AAA"
27387,"AAA"
27388,"AAA"
27389,"AAA"
27390,"AAA"
27391,"AAA"
27392,"AAA"
27393,"AAA"
27394,"AAA"
27395,"AAA"
27396,NA
27397,"AAA"
27398,"AAA"
27399,"AAA"
27400,NA
27401,NA
27402,NA
27403,NA
27404,NA
27405,NA
27406,NA
27407,NA
27408,NA
27409,NA
27410,NA
27411,NA
27412,NA
27413,NA
27414,NA
27415,NA
27416,NA
27417,NA
27418,NA
27419,NA
27420,NA
27421,NA
27422,NA
27423,"AAA"
27424,"AAA"
27425,"AAA"
27426,"AAA"
27427,NA
27428,NA
27429,NA
27430,NA
27431,NA
27432,"AAA"
27433,"AAA"
27434,"AAA"
27435,"AAA"
27436,"AAA"
27437,"AAA"
27438,NA
27439,NA
27440,"AAA"
27441,NA
27442,NA
27443,NA
27444,NA
27445,NA
27446,NA
27447,NA
27448,NA
27449,NA
27450,NA
27451,"AAA"
27452,"AAA"
27453,"AAA"
27454,"AAA"
27455,"AAA"
27456,NA
27457,"AAA"
27458,"AAA"
27459,"AAA"
27460,"AAA"
27461,NA
27462,NA
27463,NA
27464,NA
27465,NA
27466,NA
27467,NA
27468,NA
27469,NA
27470,NA
27471,NA
27472,NA
27473,NA
27474,NA
27475,NA
27476,NA
27477,NA
27478,NA
27479,NA
27480,NA
27481,NA
27482,NA
27483,NA
27484,NA
27485,NA
27486,NA
27487,NA
27488,NA
27489,NA
27490,NA
27491,NA
27492,NA
27493,NA
27494,NA
27495,NA
27496,"AAA"
27497,"AAA"
27498,"AAA"
27499,"AAA"
27500,"AAA"
27501,"AAA"
27502,"AAA"
27503,NA
27504,NA
27505,NA
27506,NA
27507,NA
27508,NA
27509,NA
27510,NA
27511,"AAA"
27512,"AAA"
27513,"AAA"
27514,"AAA"
27515,NA
27516,NA
27517,NA
27518,NA
27519,NA
27520,NA
27521,NA
27522,"AA+"
27523,"AA+"
27524,"AA+"
27525,"AA+"
27526,"AA+"
27527,"AA+"
27528,"AA+"
27529,"AA+"
27530,"AA+"
27531,"AA+"
27532,"AA+"
27533,"AA+"
27534,"AA+"
27535,"AA+"
27536,"AA+"
27537,NA
27538,NA
27539,NA
27540,NA
27541,NA
27542,NA
27543,NA
27544,NA
27545,NA
27546,NA
27547,NA
27548,NA
27549,NA
27550,NA
27551,NA
27552,NA
27553,NA
27554,NA
27555,"AAA"
27556,NA
27557,NA
27558,NA
27559,NA
27560,NA
27561,NA
27562,NA
27563,NA
27564,NA
27565,NA
27566,"AAA"
27567,NA
27568,NA
27569,NA
27570,NA
27571,NA
27572,NA
27573,NA
27574,"AAA"
27575,NA
27576,NA
27577,NA
27578,NA
27579,NA
27580,NA
27581,NA
27582,NA
27583,NA
27584,NA
27585,NA
27586,NA
27587,NA
27588,NA
27589,NA
27590,NA
27591,NA
27592,NA
27593,NA
27594,NA
27595,NA
27596,NA
27597,NA
27598,NA
27599,NA
27600,NA
27601,NA
27602,NA
27603,NA
27604,NA
27605,NA
27606,NA
27607,NA
27608,NA
27609,NA
27610,NA
27611,"AAA"
27612,NA
27613,"AAA"
27614,"AAA"
27615,"AAA"
27616,NA
27617,"AAA"
27618,"AAA"
27619,"AAA"
27620,"AAA"
27621,"AAA"
27622,"AAA"
27623,"AAA"
27624,"AAA"
27625,"AAA"
27626,"AAA"
27627,"AAA"
27628,"AAA"
27629,"AAA"
27630,"AAA"
27631,"AAA"
27632,"AAA"
27633,"AAA"
27634,"AAA"
27635,"AAA"
27636,"AAA"
27637,"AAA"
27638,"AAA"
27639,"AAA"
27640,"AAA"
27641,NA
27642,NA
27643,NA
27644,NA
27645,NA
27646,NA
27647,NA
27648,NA
27649,NA
27650,NA
27651,NA
27652,NA
27653,NA
27654,NA
27655,NA
27656,NA
27657,NA
27658,NA
27659,NA
27660,NA
27661,NA
27662,NA
27663,NA
27664,NA
27665,NA
27666,NA
27667,NA
27668,NA
27669,NA
27670,NA
27671,NA
27672,NA
27673,NA
27674,NA
27675,NA
27676,NA
27677,NA
27678,NA
27679,NA
27680,NA
27681,NA
27682,NA
27683,NA
27684,NA
27685,NA
27686,NA
27687,NA
27688,NA
27689,NA
27690,NA
27691,NA
27692,NA
27693,NA
27694,NA
27695,NA
27696,NA
27697,NA
27698,NA
27699,NA
27700,NA
27701,NA
27702,NA
27703,NA
27704,NA
27705,NA
27706,NA
27707,NA
27708,NA
27709,NA
27710,NA
27711,NA
27712,NA
27713,NA
27714,NA
27715,NA
27716,NA
27717,NA
27718,NA
27719,NA
27720,NA
27721,NA
27722,NA
27723,NA
27724,NA
27725,NA
27726,NA
27727,NA
27728,NA
27729,NA
27730,NA
27731,NA
27732,NA
27733,NA
27734,NA
27735,NA
27736,NA
27737,NA
27738,NA
27739,NA
27740,NA
27741,NA
27742,NA
27743,NA
27744,NA
27745,NA
27746,NA
27747,NA
27748,NA
27749,NA
27750,NA
27751,NA
27752,NA
27753,NA
27754,NA
27755,NA
27756,NA
27757,NA
27758,NA
27759,NA
27760,NA
27761,NA
27762,NA
27763,NA
27764,NA
27765,NA
27766,NA
27767,NA
27768,NA
27769,NA
27770,NA
27771,NA
27772,NA
27773,NA
27774,NA
27775,NA
27776,NA
27777,NA
27778,NA
27779,NA
27780,NA
27781,NA
27782,NA
27783,NA
27784,NA
27785,NA
27786,NA
27787,NA
27788,NA
27789,NA
27790,NA
27791,NA
27792,NA
27793,NA
27794,NA
27795,NA
27796,NA
27797,NA
27798,NA
27799,NA
27800,NA
27801,NA
27802,NA
27803,NA
27804,NA
27805,NA
27806,NA
27807,NA
27808,NA
27809,NA
27810,NA
27811,NA
27812,NA
27813,NA
27814,NA
27815,NA
27816,NA
27817,NA
27818,NA
27819,NA
27820,NA
27821,NA
27822,NA
27823,NA
27824,NA
27825,NA
27826,NA
27827,NA
27828,NA
27829,NA
27830,NA
27831,NA
27832,NA
27833,NA
27834,NA
27835,NA
27836,NA
27837,NA
27838,NA
27839,NA
27840,NA
27841,NA
27842,NA
27843,NA
27844,NA
27845,NA
27846,NA
27847,NA
27848,NA
27849,NA
27850,NA
27851,NA
27852,NA
27853,NA
27854,NA
27855,NA
27856,NA
27857,NA
27858,NA
27859,NA
27860,NA
27861,NA
27862,NA
27863,NA
27864,NA
27865,NA
27866,NA
27867,NA
27868,NA
27869,NA
27870,NA
27871,NA
27872,NA
27873,NA
27874,NA
27875,NA
27876,NA
27877,NA
27878,NA
27879,NA
27880,NA
27881,NA
27882,NA
27883,NA
27884,NA
27885,NA
27886,NA
27887,NA
27888,NA
27889,NA
27890,NA
27891,NA
27892,NA
27893,NA
27894,NA
27895,NA
27896,NA
27897,NA
27898,NA
27899,NA
27900,NA
27901,NA
27902,NA
27903,NA
27904,NA
27905,NA
27906,NA
27907,NA
27908,NA
27909,NA
27910,NA
27911,NA
27912,NA
27913,NA
27914,NA
27915,NA
27916,NA
27917,NA
27918,NA
27919,NA
27920,NA
27921,NA
27922,NA
27923,NA
27924,NA
27925,NA
27926,NA
27927,NA
27928,NA
27929,NA
27930,NA
27931,NA
27932,NA
27933,NA
27934,NA
27935,NA
27936,NA
27937,NA
27938,NA
27939,NA
27940,NA
27941,NA
27942,NA
27943,NA
27944,NA
27945,NA
27946,NA
27947,NA
27948,NA
27949,NA
27950,NA
27951,NA
27952,NA
27953,NA
27954,NA
27955,NA
27956,NA
27957,NA
27958,NA
27959,NA
27960,NA
27961,NA
27962,NA
27963,NA
27964,NA
27965,NA
27966,NA
27967,NA
27968,NA
27969,NA
27970,NA
27971,NA
27972,NA
27973,NA
27974,NA
